#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 941: Mowich, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous      N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous      N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous      N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous      N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mowich (941) 
# Washington  SNOTEL Site - 3160 ft
# Reporting Frequency: Hourly; Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# As of: May 14, 2023 4:19:22 PM GMT-08:00
#
Date,Station Id,Station Name,Snow Water Equivalent (in),Snow Depth (in),Precipitation Accumulation (in),Air Temperature Observed (degF),Elevation (ft),Latitude,Longitude
2022-12-20 21:00,941,Mowich,3.2,11,16.6,27.5,3160,46.92833,-121.95232
2022-12-20 22:00,941,Mowich,3.2,11,16.6,27.5,3160,46.92833,-121.95232
2022-12-20 23:00,941,Mowich,3.2,11,16.6,26.2,3160,46.92833,-121.95232
2022-12-21 00:00,941,Mowich,3.2,11,16.6,25.0,3160,46.92833,-121.95232
2022-12-21 01:00,941,Mowich,3.2,11,16.6,24.4,3160,46.92833,-121.95232
2022-12-21 02:00,941,Mowich,3.2,11,16.6,24.4,3160,46.92833,-121.95232
2022-12-21 03:00,941,Mowich,3.2,11,16.6,23.9,3160,46.92833,-121.95232
2022-12-21 04:00,941,Mowich,3.2,11,16.6,23.7,3160,46.92833,-121.95232
2022-12-21 05:00,941,Mowich,3.2,11,16.6,23.5,3160,46.92833,-121.95232
2022-12-21 06:00,941,Mowich,3.2,10,16.6,23.5,3160,46.92833,-121.95232
2022-12-21 07:00,941,Mowich,3.2,10,16.6,23.9,3160,46.92833,-121.95232
2022-12-21 08:00,941,Mowich,3.2,10,16.6,23.0,3160,46.92833,-121.95232
2022-12-21 09:00,941,Mowich,3.2,10,16.6,22.8,3160,46.92833,-121.95232
2022-12-21 10:00,941,Mowich,3.2,10,16.6,22.8,3160,46.92833,-121.95232
2022-12-21 11:00,941,Mowich,3.2,10,16.6,22.6,3160,46.92833,-121.95232
2022-12-21 12:00,941,Mowich,3.2,10,16.6,23.2,3160,46.92833,-121.95232
2022-12-21 13:00,941,Mowich,3.2,10,16.6,21.9,3160,46.92833,-121.95232
2022-12-21 14:00,941,Mowich,3.2,10,16.6,20.8,3160,46.92833,-121.95232
2022-12-21 15:00,941,Mowich,3.2,10,16.6,20.1,3160,46.92833,-121.95232
2022-12-21 16:00,941,Mowich,3.2,10,16.6,20.8,3160,46.92833,-121.95232
2022-12-21 17:00,941,Mowich,3.2,10,16.6,20.5,3160,46.92833,-121.95232
2022-12-21 18:00,941,Mowich,3.2,10,16.6,20.1,3160,46.92833,-121.95232
2022-12-21 19:00,941,Mowich,3.2,10,16.6,19.4,3160,46.92833,-121.95232
2022-12-21 20:00,941,Mowich,3.2,10,16.6,18.1,3160,46.92833,-121.95232
2022-12-21 21:00,941,Mowich,3.2,10,16.5,16.7,3160,46.92833,-121.95232
2022-12-21 22:00,941,Mowich,3.2,10,16.5,17.4,3160,46.92833,-121.95232
2022-12-21 23:00,941,Mowich,3.2,10,16.5,16.3,3160,46.92833,-121.95232
2022-12-22 00:00,941,Mowich,3.2,10,16.6,17.6,3160,46.92833,-121.95232
2022-12-22 01:00,941,Mowich,3.1,9,16.5,17.8,3160,46.92833,-121.95232
2022-12-22 02:00,941,Mowich,3.1,9,16.5,17.2,3160,46.92833,-121.95232
2022-12-22 03:00,941,Mowich,3.1,9,16.5,17.2,3160,46.92833,-121.95232
2022-12-22 04:00,941,Mowich,3.1,10,16.5,17.4,3160,46.92833,-121.95232
2022-12-22 05:00,941,Mowich,3.1,9,16.5,18.0,3160,46.92833,-121.95232
2022-12-22 06:00,941,Mowich,3.1,9,16.5,18.3,3160,46.92833,-121.95232
2022-12-22 07:00,941,Mowich,3.1,9,16.5,18.1,3160,46.92833,-121.95232
2022-12-22 08:00,941,Mowich,3.1,9,16.5,19.0,3160,46.92833,-121.95232
2022-12-22 09:00,941,Mowich,3.0,9,16.5,21.0,3160,46.92833,-121.95232
2022-12-22 10:00,941,Mowich,3.0,9,16.6,22.6,3160,46.92833,-121.95232
2022-12-22 11:00,941,Mowich,3.1,9,16.6,26.4,3160,46.92833,-121.95232
2022-12-22 12:00,941,Mowich,3.1,9,16.7,25.2,3160,46.92833,-121.95232
2022-12-22 13:00,941,Mowich,3.1,10,16.7,25.5,3160,46.92833,-121.95232
2022-12-22 14:00,941,Mowich,3.1,10,16.7,26.2,3160,46.92833,-121.95232
2022-12-22 15:00,941,Mowich,3.1,10,16.7,25.2,3160,46.92833,-121.95232
2022-12-22 16:00,941,Mowich,3.1,10,16.7,23.9,3160,46.92833,-121.95232
2022-12-22 17:00,941,Mowich,3.1,10,16.7,24.4,3160,46.92833,-121.95232
2022-12-22 18:00,941,Mowich,3.1,10,16.6,25.5,3160,46.92833,-121.95232
2022-12-22 19:00,941,Mowich,3.1,10,16.6,24.8,3160,46.92833,-121.95232
2022-12-22 20:00,941,Mowich,3.1,10,16.6,27.7,3160,46.92833,-121.95232
2022-12-22 21:00,941,Mowich,3.1,10,16.6,29.5,3160,46.92833,-121.95232
2022-12-22 22:00,941,Mowich,3.1,9,16.7,34.2,3160,46.92833,-121.95232
2022-12-22 23:00,941,Mowich,3.1,10,16.7,34.9,3160,46.92833,-121.95232
2022-12-23 00:00,941,Mowich,3.1,10,16.7,35.8,3160,46.92833,-121.95232
2022-12-23 01:00,941,Mowich,3.2,10,16.8,40.3,3160,46.92833,-121.95232
2022-12-23 02:00,941,Mowich,3.2,10,16.8,40.6,3160,46.92833,-121.95232
2022-12-23 03:00,941,Mowich,3.2,10,16.8,45.5,3160,46.92833,-121.95232
2022-12-23 04:00,941,Mowich,3.2,10,16.9,45.5,3160,46.92833,-121.95232
2022-12-23 05:00,941,Mowich,3.2,10,16.9,43.5,3160,46.92833,-121.95232
2022-12-23 06:00,941,Mowich,3.2,10,16.9,43.0,3160,46.92833,-121.95232
2022-12-23 07:00,941,Mowich,3.1,9,16.9,46.2,3160,46.92833,-121.95232
2022-12-23 08:00,941,Mowich,3.1,9,16.9,46.0,3160,46.92833,-121.95232
2022-12-23 09:00,941,Mowich,3.1,9,16.8,46.4,3160,46.92833,-121.95232
2022-12-23 10:00,941,Mowich,3.0,8,16.9,45.7,3160,46.92833,-121.95232
2022-12-23 11:00,941,Mowich,2.9,8,17.0,44.8,3160,46.92833,-121.95232
2022-12-23 12:00,941,Mowich,2.9,8,16.9,43.5,3160,46.92833,-121.95232
2022-12-23 13:00,941,Mowich,2.8,8,16.9,43.5,3160,46.92833,-121.95232
2022-12-23 14:00,941,Mowich,2.8,8,17.0,43.7,3160,46.92833,-121.95232
2022-12-23 15:00,941,Mowich,2.8,7,16.9,43.0,3160,46.92833,-121.95232
2022-12-23 16:00,941,Mowich,2.7,7,17.0,43.0,3160,46.92833,-121.95232
2022-12-23 17:00,941,Mowich,2.6,7,17.0,43.3,3160,46.92833,-121.95232
2022-12-23 18:00,941,Mowich,2.6,7,17.0,41.9,3160,46.92833,-121.95232
2022-12-23 19:00,941,Mowich,2.6,6,17.1,40.8,3160,46.92833,-121.95232
2022-12-23 20:00,941,Mowich,2.5,7,17.1,42.1,3160,46.92833,-121.95232
2022-12-23 21:00,941,Mowich,2.5,7,17.1,44.6,3160,46.92833,-121.95232
2022-12-23 22:00,941,Mowich,2.5,6,17.1,45.5,3160,46.92833,-121.95232
2022-12-23 23:00,941,Mowich,2.4,6,17.1,45.7,3160,46.92833,-121.95232
2022-12-24 00:00,941,Mowich,2.4,6,17.2,45.9,3160,46.92833,-121.95232
2022-12-24 01:00,941,Mowich,2.3,6,17.2,47.3,3160,46.92833,-121.95232
2022-12-24 02:00,941,Mowich,2.2,5,17.1,46.4,3160,46.92833,-121.95232
2022-12-24 03:00,941,Mowich,2.2,5,17.1,46.4,3160,46.92833,-121.95232
2022-12-24 04:00,941,Mowich,2.1,5,17.2,46.4,3160,46.92833,-121.95232
2022-12-24 05:00,941,Mowich,2.0,4,17.1,48.0,3160,46.92833,-121.95232
2022-12-24 06:00,941,Mowich,2.0,4,17.1,49.1,3160,46.92833,-121.95232
2022-12-24 07:00,941,Mowich,1.9,4,17.2,48.9,3160,46.92833,-121.95232
2022-12-24 08:00,941,Mowich,1.8,4,17.1,51.6,3160,46.92833,-121.95232
2022-12-24 09:00,941,Mowich,1.8,3,17.1,51.3,3160,46.92833,-121.95232
2022-12-24 10:00,941,Mowich,1.7,3,17.1,49.1,3160,46.92833,-121.95232
2022-12-24 11:00,941,Mowich,1.6,2,17.1,48.7,3160,46.92833,-121.95232
2022-12-24 12:00,941,Mowich,1.5,2,17.3,48.6,3160,46.92833,-121.95232
2022-12-24 13:00,941,Mowich,1.3,1,17.4,48.2,3160,46.92833,-121.95232
2022-12-24 14:00,941,Mowich,1.2,1,17.4,49.1,3160,46.92833,-121.95232
2022-12-24 15:00,941,Mowich,1.0,0,17.4,48.7,3160,46.92833,-121.95232
2022-12-24 16:00,941,Mowich,0.9,0,17.4,48.7,3160,46.92833,-121.95232
2022-12-24 17:00,941,Mowich,0.7,0,17.5,48.4,3160,46.92833,-121.95232
2022-12-24 18:00,941,Mowich,0.6,0,17.5,48.2,3160,46.92833,-121.95232
2022-12-24 19:00,941,Mowich,0.5,0,17.4,47.1,3160,46.92833,-121.95232
2022-12-24 20:00,941,Mowich,0.4,0,17.4,46.2,3160,46.92833,-121.95232
2022-12-24 21:00,941,Mowich,0.4,0,17.5,47.3,3160,46.92833,-121.95232
2022-12-24 22:00,941,Mowich,0.4,0,17.5,46.9,3160,46.92833,-121.95232
2022-12-24 23:00,941,Mowich,0.3,0,17.5,45.5,3160,46.92833,-121.95232
2022-12-25 00:00,941,Mowich,0.3,0,17.5,45.7,3160,46.92833,-121.95232
2022-12-25 01:00,941,Mowich,0.3,0,17.5,46.8,3160,46.92833,-121.95232
2022-12-25 02:00,941,Mowich,0.3,0,17.5,47.1,3160,46.92833,-121.95232
2022-12-25 03:00,941,Mowich,0.3,0,17.5,46.9,3160,46.92833,-121.95232
2022-12-25 04:00,941,Mowich,0.3,0,17.5,47.1,3160,46.92833,-121.95232
2022-12-25 05:00,941,Mowich,0.3,0,17.5,46.4,3160,46.92833,-121.95232
2022-12-25 06:00,941,Mowich,0.3,0,17.5,46.2,3160,46.92833,-121.95232
2022-12-25 07:00,941,Mowich,0.3,0,17.5,45.5,3160,46.92833,-121.95232
2022-12-25 08:00,941,Mowich,0.3,0,17.5,47.3,3160,46.92833,-121.95232
2022-12-25 09:00,941,Mowich,0.3,0,17.5,45.3,3160,46.92833,-121.95232
2022-12-25 10:00,941,Mowich,0.3,0,17.5,45.7,3160,46.92833,-121.95232
2022-12-25 11:00,941,Mowich,0.3,0,17.5,54.7,3160,46.92833,-121.95232
2022-12-25 12:00,941,Mowich,0.4,0,17.3,54.1,3160,46.92833,-121.95232
2022-12-25 13:00,941,Mowich,0.3,0,17.4,54.1,3160,46.92833,-121.95232
2022-12-25 14:00,941,Mowich,0.3,0,17.5,56.5,3160,46.92833,-121.95232
2022-12-25 15:00,941,Mowich,0.2,0,17.4,56.3,3160,46.92833,-121.95232
2022-12-25 16:00,941,Mowich,0.2,0,17.4,57.0,3160,46.92833,-121.95232
2022-12-25 17:00,941,Mowich,0.2,0,17.4,56.8,3160,46.92833,-121.95232
2022-12-25 18:00,941,Mowich,0.2,0,17.4,56.3,3160,46.92833,-121.95232
2022-12-25 19:00,941,Mowich,0.2,-1,17.4,56.1,3160,46.92833,-121.95232
2022-12-25 20:00,941,Mowich,0.2,0,17.4,55.6,3160,46.92833,-121.95232
2022-12-25 21:00,941,Mowich,0.2,0,17.4,53.6,3160,46.92833,-121.95232
2022-12-25 22:00,941,Mowich,0.2,0,17.4,54.9,3160,46.92833,-121.95232
2022-12-25 23:00,941,Mowich,0.2,0,17.4,55.2,3160,46.92833,-121.95232
2022-12-26 00:00,941,Mowich,0.2,0,17.5,54.9,3160,46.92833,-121.95232
2022-12-26 01:00,941,Mowich,0.3,0,17.5,50.2,3160,46.92833,-121.95232
2022-12-26 02:00,941,Mowich,0.2,0,17.4,52.5,3160,46.92833,-121.95232
2022-12-26 03:00,941,Mowich,0.3,0,17.5,51.4,3160,46.92833,-121.95232
2022-12-26 04:00,941,Mowich,0.3,0,17.4,52.0,3160,46.92833,-121.95232
2022-12-26 05:00,941,Mowich,0.3,0,17.5,50.0,3160,46.92833,-121.95232
2022-12-26 06:00,941,Mowich,0.2,0,17.5,50.5,3160,46.92833,-121.95232
2022-12-26 07:00,941,Mowich,0.3,0,17.6,51.1,3160,46.92833,-121.95232
2022-12-26 08:00,941,Mowich,0.3,0,17.6,49.1,3160,46.92833,-121.95232
2022-12-26 09:00,941,Mowich,0.2,0,17.7,45.0,3160,46.92833,-121.95232
2022-12-26 10:00,941,Mowich,0.2,0,17.8,42.3,3160,46.92833,-121.95232
2022-12-26 11:00,941,Mowich,0.2,0,17.8,42.4,3160,46.92833,-121.95232
2022-12-26 12:00,941,Mowich,0.2,0,17.8,40.1,3160,46.92833,-121.95232
2022-12-26 13:00,941,Mowich,0.2,0,17.8,40.8,3160,46.92833,-121.95232
2022-12-26 14:00,941,Mowich,0.2,0,17.9,41.7,3160,46.92833,-121.95232
2022-12-26 15:00,941,Mowich,0.2,0,17.9,40.6,3160,46.92833,-121.95232
2022-12-26 16:00,941,Mowich,0.2,0,17.9,40.6,3160,46.92833,-121.95232
2022-12-26 17:00,941,Mowich,0.2,0,17.9,47.7,3160,46.92833,-121.95232
2022-12-26 18:00,941,Mowich,0.3,0,18.0,48.9,3160,46.92833,-121.95232
2022-12-26 19:00,941,Mowich,0.3,0,18.0,50.0,3160,46.92833,-121.95232
2022-12-26 20:00,941,Mowich,0.3,0,18.2,50.9,3160,46.92833,-121.95232
2022-12-26 21:00,941,Mowich,0.2,0,18.2,50.7,3160,46.92833,-121.95232
2022-12-26 22:00,941,Mowich,0.3,0,18.2,51.3,3160,46.92833,-121.95232
2022-12-26 23:00,941,Mowich,0.1,0,18.3,51.1,3160,46.92833,-121.95232
2022-12-27 00:00,941,Mowich,0.3,0,18.2,48.6,3160,46.92833,-121.95232
2022-12-27 01:00,941,Mowich,0.2,0,18.4,49.3,3160,46.92833,-121.95232
2022-12-27 02:00,941,Mowich,0.2,0,18.4,48.9,3160,46.92833,-121.95232
2022-12-27 03:00,941,Mowich,0.2,0,18.4,49.6,3160,46.92833,-121.95232
2022-12-27 04:00,941,Mowich,0.2,0,18.4,48.2,3160,46.92833,-121.95232
2022-12-27 05:00,941,Mowich,0.2,0,18.4,47.3,3160,46.92833,-121.95232
2022-12-27 06:00,941,Mowich,0.3,0,18.5,46.6,3160,46.92833,-121.95232
2022-12-27 07:00,941,Mowich,0.2,0,18.5,44.8,3160,46.92833,-121.95232
2022-12-27 08:00,941,Mowich,0.2,0,18.5,43.2,3160,46.92833,-121.95232
2022-12-27 09:00,941,Mowich,0.2,0,18.6,42.3,3160,46.92833,-121.95232
2022-12-27 10:00,941,Mowich,0.2,0,18.7,42.1,3160,46.92833,-121.95232
2022-12-27 11:00,941,Mowich,0.2,0,18.8,41.0,3160,46.92833,-121.95232
2022-12-27 12:00,941,Mowich,0.2,0,18.7,40.3,3160,46.92833,-121.95232
2022-12-27 13:00,941,Mowich,0.2,0,18.8,39.9,3160,46.92833,-121.95232
2022-12-27 14:00,941,Mowich,0.2,0,18.8,39.9,3160,46.92833,-121.95232
2022-12-27 15:00,941,Mowich,0.2,0,18.9,38.3,3160,46.92833,-121.95232
2022-12-27 16:00,941,Mowich,0.2,0,18.9,38.1,3160,46.92833,-121.95232
2022-12-27 17:00,941,Mowich,0.3,0,19.0,36.7,3160,46.92833,-121.95232
2022-12-27 18:00,941,Mowich,0.3,0,19.2,34.9,3160,46.92833,-121.95232
2022-12-27 19:00,941,Mowich,0.5,0,19.1,34.2,3160,46.92833,-121.95232
2022-12-27 20:00,941,Mowich,0.6,0,19.3,33.8,3160,46.92833,-121.95232
2022-12-27 21:00,941,Mowich,0.7,2,19.4,33.8,3160,46.92833,-121.95232
2022-12-27 22:00,941,Mowich,0.8,2,19.4,34.0,3160,46.92833,-121.95232
2022-12-27 23:00,941,Mowich,0.9,3,19.5,33.6,3160,46.92833,-121.95232
2022-12-28 00:00,941,Mowich,1.0,3,19.5,33.4,3160,46.92833,-121.95232
2022-12-28 01:00,941,Mowich,1.0,4,19.5,33.1,3160,46.92833,-121.95232
2022-12-28 02:00,941,Mowich,1.0,3,19.5,33.1,3160,46.92833,-121.95232
2022-12-28 03:00,941,Mowich,1.0,4,19.5,33.1,3160,46.92833,-121.95232
2022-12-28 04:00,941,Mowich,1.0,3,19.5,32.7,3160,46.92833,-121.95232
2022-12-28 05:00,941,Mowich,1.0,4,19.6,32.7,3160,46.92833,-121.95232
2022-12-28 06:00,941,Mowich,1.0,4,19.6,32.5,3160,46.92833,-121.95232
2022-12-28 07:00,941,Mowich,1.0,4,19.6,32.7,3160,46.92833,-121.95232
2022-12-28 08:00,941,Mowich,1.0,4,19.6,32.5,3160,46.92833,-121.95232
2022-12-28 09:00,941,Mowich,1.0,4,19.6,32.7,3160,46.92833,-121.95232
2022-12-28 10:00,941,Mowich,1.0,4,19.6,32.7,3160,46.92833,-121.95232
2022-12-28 11:00,941,Mowich,1.0,4,19.6,33.8,3160,46.92833,-121.95232
2022-12-28 12:00,941,Mowich,1.0,4,19.7,34.5,3160,46.92833,-121.95232
2022-12-28 13:00,941,Mowich,1.0,4,19.8,35.2,3160,46.92833,-121.95232
2022-12-28 14:00,941,Mowich,1.1,3,19.8,35.8,3160,46.92833,-121.95232
2022-12-28 15:00,941,Mowich,1.0,4,19.8,35.6,3160,46.92833,-121.95232
2022-12-28 16:00,941,Mowich,1.0,4,19.8,34.7,3160,46.92833,-121.95232
2022-12-28 17:00,941,Mowich,1.0,4,19.8,35.2,3160,46.92833,-121.95232
2022-12-28 18:00,941,Mowich,1.0,4,19.8,35.2,3160,46.92833,-121.95232
2022-12-28 19:00,941,Mowich,1.0,4,19.8,34.9,3160,46.92833,-121.95232
2022-12-28 20:00,941,Mowich,1.0,4,19.8,35.2,3160,46.92833,-121.95232
2022-12-28 21:00,941,Mowich,1.0,4,19.8,36.5,3160,46.92833,-121.95232
2022-12-28 22:00,941,Mowich,1.0,4,19.8,36.1,3160,46.92833,-121.95232
2022-12-28 23:00,941,Mowich,1.0,4,19.8,35.8,3160,46.92833,-121.95232
2022-12-29 00:00,941,Mowich,1.0,3,19.7,37.4,3160,46.92833,-121.95232
2022-12-29 01:00,941,Mowich,1.0,3,19.8,34.2,3160,46.92833,-121.95232
2022-12-29 02:00,941,Mowich,1.0,3,19.8,34.0,3160,46.92833,-121.95232
2022-12-29 03:00,941,Mowich,1.0,3,19.8,33.8,3160,46.92833,-121.95232
2022-12-29 04:00,941,Mowich,1.0,4,19.8,34.2,3160,46.92833,-121.95232
2022-12-29 05:00,941,Mowich,1.0,3,19.8,34.7,3160,46.92833,-121.95232
2022-12-29 06:00,941,Mowich,1.0,3,19.8,35.6,3160,46.92833,-121.95232
2022-12-29 07:00,941,Mowich,1.0,3,19.8,34.7,3160,46.92833,-121.95232
2022-12-29 08:00,941,Mowich,1.0,3,19.8,34.3,3160,46.92833,-121.95232
2022-12-29 09:00,941,Mowich,1.0,3,19.8,34.7,3160,46.92833,-121.95232
2022-12-29 10:00,941,Mowich,1.0,3,19.8,38.5,3160,46.92833,-121.95232
2022-12-29 11:00,941,Mowich,1.0,4,19.8,40.3,3160,46.92833,-121.95232
2022-12-29 12:00,941,Mowich,1.0,3,19.9,40.5,3160,46.92833,-121.95232
2022-12-29 13:00,941,Mowich,1.0,3,19.9,39.9,3160,46.92833,-121.95232
2022-12-29 14:00,941,Mowich,1.0,3,19.8,41.7,3160,46.92833,-121.95232
2022-12-29 15:00,941,Mowich,1.0,3,19.8,41.2,3160,46.92833,-121.95232
2022-12-29 16:00,941,Mowich,1.0,3,19.9,41.5,3160,46.92833,-121.95232
2022-12-29 17:00,941,Mowich,1.0,3,19.8,41.9,3160,46.92833,-121.95232
2022-12-29 18:00,941,Mowich,1.0,3,19.8,41.2,3160,46.92833,-121.95232
2022-12-29 19:00,941,Mowich,1.0,2,19.8,43.9,3160,46.92833,-121.95232
2022-12-29 20:00,941,Mowich,0.9,2,19.8,43.7,3160,46.92833,-121.95232
2022-12-29 21:00,941,Mowich,0.9,2,19.9,43.5,3160,46.92833,-121.95232
2022-12-29 22:00,941,Mowich,0.9,2,19.8,42.3,3160,46.92833,-121.95232
2022-12-29 23:00,941,Mowich,0.9,2,19.9,41.0,3160,46.92833,-121.95232
2022-12-30 00:00,941,Mowich,0.9,1,20.0,41.7,3160,46.92833,-121.95232
2022-12-30 01:00,941,Mowich,0.8,1,20.0,42.8,3160,46.92833,-121.95232
2022-12-30 02:00,941,Mowich,0.7,1,20.0,43.9,3160,46.92833,-121.95232
2022-12-30 03:00,941,Mowich,0.7,1,20.0,43.5,3160,46.92833,-121.95232
2022-12-30 04:00,941,Mowich,0.7,1,20.0,41.9,3160,46.92833,-121.95232
2022-12-30 05:00,941,Mowich,0.6,1,19.9,40.6,3160,46.92833,-121.95232
2022-12-30 06:00,941,Mowich,0.6,1,20.0,38.8,3160,46.92833,-121.95232
2022-12-30 07:00,941,Mowich,0.5,0,20.0,38.8,3160,46.92833,-121.95232
2022-12-30 08:00,941,Mowich,0.5,1,20.0,38.7,3160,46.92833,-121.95232
2022-12-30 09:00,941,Mowich,0.5,0,20.1,39.0,3160,46.92833,-121.95232
2022-12-30 10:00,941,Mowich,0.5,0,20.1,39.0,3160,46.92833,-121.95232
2022-12-30 11:00,941,Mowich,0.4,0,20.0,40.5,3160,46.92833,-121.95232
2022-12-30 12:00,941,Mowich,0.4,0,20.1,41.2,3160,46.92833,-121.95232
2022-12-30 13:00,941,Mowich,0.4,0,20.1,42.6,3160,46.92833,-121.95232
2022-12-30 14:00,941,Mowich,0.4,0,20.0,41.5,3160,46.92833,-121.95232
2022-12-30 15:00,941,Mowich,0.3,0,20.0,40.5,3160,46.92833,-121.95232
2022-12-30 16:00,941,Mowich,0.3,0,20.1,38.7,3160,46.92833,-121.95232
2022-12-30 17:00,941,Mowich,0.3,0,20.2,35.8,3160,46.92833,-121.95232
2022-12-30 18:00,941,Mowich,0.3,0,20.2,36.3,3160,46.92833,-121.95232
2022-12-30 19:00,941,Mowich,0.3,0,20.2,36.3,3160,46.92833,-121.95232
2022-12-30 20:00,941,Mowich,0.3,0,20.2,36.9,3160,46.92833,-121.95232
2022-12-30 21:00,941,Mowich,0.3,-1,20.2,36.3,3160,46.92833,-121.95232
2022-12-30 22:00,941,Mowich,0.3,0,20.2,36.1,3160,46.92833,-121.95232
2022-12-30 23:00,941,Mowich,0.3,0,20.2,36.1,3160,46.92833,-121.95232
2022-12-31 00:00,941,Mowich,0.3,0,20.3,36.7,3160,46.92833,-121.95232
2022-12-31 01:00,941,Mowich,0.3,0,20.3,36.3,3160,46.92833,-121.95232
2022-12-31 02:00,941,Mowich,0.3,-1,20.3,37.4,3160,46.92833,-121.95232
2022-12-31 03:00,941,Mowich,0.3,0,20.3,36.9,3160,46.92833,-121.95232
2022-12-31 04:00,941,Mowich,0.3,0,20.3,36.3,3160,46.92833,-121.95232
2022-12-31 05:00,941,Mowich,0.3,-1,20.3,36.3,3160,46.92833,-121.95232
2022-12-31 06:00,941,Mowich,0.3,-1,20.3,36.3,3160,46.92833,-121.95232
2022-12-31 07:00,941,Mowich,0.3,0,20.3,36.0,3160,46.92833,-121.95232
2022-12-31 08:00,941,Mowich,0.3,0,20.4,34.9,3160,46.92833,-121.95232
2022-12-31 09:00,941,Mowich,0.3,0,20.4,36.5,3160,46.92833,-121.95232
2022-12-31 10:00,941,Mowich,0.3,-1,20.4,37.6,3160,46.92833,-121.95232
2022-12-31 11:00,941,Mowich,0.3,0,20.4,37.8,3160,46.92833,-121.95232
2022-12-31 12:00,941,Mowich,0.3,-1,20.4,37.4,3160,46.92833,-121.95232
2022-12-31 13:00,941,Mowich,0.3,-1,20.4,38.7,3160,46.92833,-121.95232
2022-12-31 14:00,941,Mowich,0.3,0,20.4,38.1,3160,46.92833,-121.95232
2022-12-31 15:00,941,Mowich,0.3,0,20.4,37.6,3160,46.92833,-121.95232
2022-12-31 16:00,941,Mowich,0.3,0,20.4,37.0,3160,46.92833,-121.95232
2022-12-31 17:00,941,Mowich,0.2,0,20.4,35.6,3160,46.92833,-121.95232
2022-12-31 18:00,941,Mowich,0.2,0,20.4,35.6,3160,46.92833,-121.95232
2022-12-31 19:00,941,Mowich,0.3,0,20.4,34.7,3160,46.92833,-121.95232
2022-12-31 20:00,941,Mowich,0.3,0,20.4,34.9,3160,46.92833,-121.95232
2022-12-31 21:00,941,Mowich,0.3,0,20.4,34.9,3160,46.92833,-121.95232
2022-12-31 22:00,941,Mowich,0.2,0,20.4,34.3,3160,46.92833,-121.95232
2022-12-31 23:00,941,Mowich,0.2,0,20.4,34.2,3160,46.92833,-121.95232
2023-01-01 00:00,941,Mowich,0.2,0,20.3,33.4,3160,46.92833,-121.95232
2023-01-01 01:00,941,Mowich,0.2,0,20.4,33.3,3160,46.92833,-121.95232
2023-01-01 02:00,941,Mowich,0.2,0,20.4,34.0,3160,46.92833,-121.95232
2023-01-01 03:00,941,Mowich,0.2,0,20.4,33.6,3160,46.92833,-121.95232
2023-01-01 04:00,941,Mowich,0.2,0,20.4,33.4,3160,46.92833,-121.95232
2023-01-01 05:00,941,Mowich,0.2,0,20.4,33.3,3160,46.92833,-121.95232
2023-01-01 06:00,941,Mowich,0.2,0,20.4,32.7,3160,46.92833,-121.95232
2023-01-01 07:00,941,Mowich,0.2,0,20.4,32.7,3160,46.92833,-121.95232
2023-01-01 08:00,941,Mowich,0.2,0,20.4,32.2,3160,46.92833,-121.95232
